producto,pais,categoria,vendedor,precio,cantidad,total,año,mes,dia
P-038,USA,Comestibles,Jarrod Ives,$122.16,63,$7696.08,2023,enero,20
P-038,USA,Comestibles,Jarrod Ives,$122.16,88,$10750.08,2023,mayo,25
P-038,USA,Comestibles,Oliver Lundberg,$122.16,8,$977.28,2023,junio,7
P-038,USA,Comestibles,Oliver Lundberg,$122.16,16,$1954.56,2023,mayo,31
P-038,USA,Comestibles,Oliver Lundberg,$122.16,48,$5863.68,2023,mayo,29
P-038,USA,Comestibles,Oliver Lundberg,$122.16,53,$6474.48,2023,febrero,26
P-038,USA,Comestibles,Oliver Lundberg,$122.16,72,$8795.52,2023,enero,3
P-038,USA,Comestibles,Oswaldo Lancaster,$122.16,15,$1832.40,2023,febrero,17
P-038,USA,Comestibles,Skyla Broomfield,$122.16,94,$11483.04,2023,febrero,19
P-038,USA,Comestibles,Skyla Broomfield,$122.16,111,$13559.76,2023,marzo,3
P-038,USA,Comestibles,Skyla Broomfield,$122.16,120,$14659.20,2023,enero,23
P-038,USA,Comestibles,Skyla Pickering,$122.16,121,$14781.36,2023,mayo,27
P-038,USA,Comestibles,Trystan Clough,$122.16,118,$14414.88,2023,febrero,8
P-039,China,Bebidas,Dayton Dinsmor,$101.47,87,$8827.89,2023,abril,14
P-039,China,Bebidas,Dylan Ogilvie,$101.47,85,$8624.95,2023,enero,12
P-039,China,Bebidas,Jarrod Ives,$101.47,128,$12988.16,2023,junio,13
P-039,China,Bebidas,Oliver Lundberg,$101.47,64,$6494.08,2023,abril,23
P-039,China,Bebidas,Oliver Lundberg,$101.47,112,$11364.64,2023,marzo,12
P-039,China,Bebidas,Oswaldo Lancaster,$101.47,23,$2333.81,2023,mayo,17
P-039,China,Bebidas,Skyla Broomfield,$101.47,141,$14307.27,2023,marzo,18
P-039,China,Bebidas,Skyla Pickering,$101.47,140,$14205.80,2023,marzo,22
P-039,China,Bebidas,Tess Askew,$101.47,21,$2130.87,2023,enero,14
P-039,Japón,Bebidas,Adaline Cox,$101.47,144,$14611.68,2023,junio,18
P-039,Japón,Bebidas,Dylan Ogilvie,$101.47,34,$3449.98,2023,febrero,6
P-039,Japón,Bebidas,Dylan Ogilvie,$101.47,128,$12988.16,2023,abril,19
P-039,Japón,Bebidas,Oliver Lundberg,$101.47,33,$3348.51,2023,enero,12
P-039,Japón,Bebidas,Oliver Lundberg,$101.47,40,$4058.80,2023,junio,27
P-039,Japón,Bebidas,Oliver Lundberg,$101.47,130,$13191.10,2023,junio,16
P-039,Japón,Bebidas,Oliver Lundberg,$101.47,147,$14916.09,2023,mayo,24
P-039,Japón,Bebidas,Oswaldo Lancaster,$101.47,118,$11973.46,2023,enero,13
P-039,Japón,Bebidas,Skyla Broomfield,$101.47,32,$3247.04,2023,junio,6
P-039,Japón,Bebidas,Skyla Pickering,$101.47,112,$11364.64,2023,junio,3
P-039,Japón,Bebidas,Tess Askew,$101.47,75,$7610.25,2023,marzo,10
P-039,Japón,Bebidas,Tess Askew,$101.47,78,$7914.66,2023,febrero,2
P-039,Japón,Bebidas,Trystan Clough,$101.47,16,$1623.52,2023,mayo,28
P-039,Perú,Bebidas,Adaline Cox,$101.47,60,$6088.20,2023,marzo,6
P-039,Perú,Bebidas,Adaline Cox,$101.47,106,$10755.82,2023,abril,10
P-039,Perú,Bebidas,Adaline Cox,$101.47,111,$11263.17,2023,enero,10
P-039,Perú,Bebidas,Dylan Ogilvie,$101.47,26,$2638.22,2023,enero,13
P-039,Perú,Bebidas,Jarrod Ives,$101.47,85,$8624.95,2023,marzo,5
P-039,Perú,Bebidas,Oliver Lundberg,$101.47,69,$7001.43,2023,enero,7
P-039,Perú,Bebidas,Oswaldo Lancaster,$101.47,13,$1319.11,2023,mayo,7
P-039,Perú,Bebidas,Oswaldo Lancaster,$101.47,89,$9030.83,2023,junio,23
P-039,Perú,Bebidas,Skyla Broomfield,$101.47,62,$6291.14,2023,marzo,23
P-039,Perú,Bebidas,Skyla Broomfield,$101.47,141,$14307.27,2023,mayo,28
P-039,Perú,Bebidas,Skyla Pickering,$101.47,63,$6392.61,2023,marzo,8
P-039,Perú,Bebidas,Skyla Pickering,$101.47,148,$15017.56,2023,febrero,22
P-039,Perú,Bebidas,Tess Askew,$101.47,46,$4667.62,2023,abril,9
P-039,Perú,Bebidas,Tess Askew,$101.47,71,$7204.37,2023,mayo,31
P-039,Perú,Bebidas,Tess Askew,$101.47,73,$7407.31,2023,febrero,24
P-039,Perú,Bebidas,Tess Askew,$101.47,136,$13799.92,2023,mayo,22
P-039,Perú,Bebidas,Trystan Clough,$101.47,31,$3145.57,2023,junio,6
P-039,Perú,Bebidas,Trystan Clough,$101.47,97,$9842.59,2023,marzo,5
P-039,USA,Bebidas,Adaline Cox,$101.47,36,$3652.92,2023,mayo,20
P-039,USA,Bebidas,Dayton Dinsmor,$101.47,73,$7407.31,2023,junio,25
P-039,USA,Bebidas,Dylan Ogilvie,$101.47,4,$405.88,2023,mayo,2
P-039,USA,Bebidas,Dylan Ogilvie,$101.47,55,$5580.85,2023,enero,7
P-039,USA,Bebidas,Dylan Ogilvie,$101.47,114,$11567.58,2023,enero,9
P-039,USA,Bebidas,Jarrod Ives,$101.47,64,$6494.08,2023,abril,19
P-039,USA,Bebidas,Jarrod Ives,$101.47,102,$10349.94,2023,marzo,23
P-039,USA,Bebidas,Oliver Lundberg,$101.47,48,$4870.56,2023,enero,2
P-039,USA,Bebidas,Oliver Lundberg,$101.47,51,$5174.97,2023,marzo,2
P-039,USA,Bebidas,Oliver Lundberg,$101.47,121,$12277.87,2023,marzo,21
P-039,USA,Bebidas,Oliver Lundberg,$101.47,148,$15017.56,2023,junio,8
P-039,USA,Bebidas,Oswaldo Lancaster,$101.47,56,$5682.32,2023,marzo,15
P-039,USA,Bebidas,Oswaldo Lancaster,$101.47,125,$12683.75,2023,febrero,28
P-039,USA,Bebidas,Skyla Pickering,$101.47,89,$9030.83,2023,mayo,19
P-039,USA,Bebidas,Tess Askew,$101.47,108,$10958.76,2023,mayo,18
P-039,USA,Bebidas,Trystan Clough,$101.47,27,$2739.69,2023,marzo,3
P-040,China,Limpieza,Adaline Cox,$23.84,111,$2646.24,2023,marzo,10
P-040,China,Limpieza,Dayton Dinsmor,$23.84,11,$262.24,2023,mayo,27
P-040,China,Limpieza,Dayton Dinsmor,$23.84,136,$3242.24,2023,marzo,4
P-040,China,Limpieza,Dylan Ogilvie,$23.84,41,$977.44,2023,enero,14
P-040,China,Limpieza,Dylan Ogilvie,$23.84,99,$2360.16,2023,mayo,31
P-040,China,Limpieza,Jarrod Ives,$23.84,26,$619.84,2023,junio,16
P-040,China,Limpieza,Oliver Lundberg,$23.84,10,$238.40,2023,marzo,6
P-040,China,Limpieza,Oliver Lundberg,$23.84,90,$2145.60,2023,febrero,8
P-040,China,Limpieza,Skyla Broomfield,$23.84,6,$143.04,2023,junio,9
P-040,China,Limpieza,Skyla Broomfield,$23.84,83,$1978.72,2023,marzo,12
P-040,China,Limpieza,Skyla Broomfield,$23.84,114,$2717.76,2023,enero,27
P-040,China,Limpieza,Skyla Broomfield,$23.84,147,$3504.48,2023,enero,11
P-040,China,Limpieza,Skyla Broomfield,$23.84,149,$3552.16,2023,mayo,31
P-040,China,Limpieza,Skyla Broomfield,$23.84,150,$3576.00,2023,mayo,25
P-040,China,Limpieza,Skyla Pickering,$23.84,84,$2002.56,2023,mayo,17
P-040,China,Limpieza,Skyla Pickering,$23.84,98,$2336.32,2023,junio,27
P-040,China,Limpieza,Tess Askew,$23.84,5,$119.20,2023,marzo,28
P-040,China,Limpieza,Trystan Clough,$23.84,6,$143.04,2023,enero,5
P-040,China,Limpieza,Trystan Clough,$23.84,33,$786.72,2023,junio,10
P-040,China,Limpieza,Trystan Clough,$23.84,124,$2956.16,2023,mayo,10
P-040,Japón,Limpieza,Adaline Cox,$23.84,40,$953.60,2023,enero,4
P-040,Japón,Limpieza,Adaline Cox,$23.84,63,$1501.92,2023,abril,11
P-040,Japón,Limpieza,Adaline Cox,$23.84,113,$2693.92,2023,febrero,21
P-040,Japón,Limpieza,Adaline Cox,$23.84,118,$2813.12,2023,mayo,11
P-040,Japón,Limpieza,Dayton Dinsmor,$23.84,24,$572.16,2023,junio,16
P-040,Japón,Limpieza,Dayton Dinsmor,$23.84,38,$905.92,2023,abril,21
P-040,Japón,Limpieza,Dylan Ogilvie,$23.84,138,$3289.92,2023,mayo,21
P-040,Japón,Limpieza,Jarrod Ives,$23.84,80,$1907.20,2023,mayo,30
P-040,Japón,Limpieza,Oliver Lundberg,$23.84,95,$2264.80,2023,febrero,26
P-040,Japón,Limpieza,Oliver Lundberg,$23.84,100,$2384.00,2023,abril,23
P-040,Japón,Limpieza,Oswaldo Lancaster,$23.84,16,$381.44,2023,mayo,13
P-040,Japón,Limpieza,Skyla Broomfield,$23.84,9,$214.56,2023,marzo,4
P-040,Japón,Limpieza,Skyla Broomfield,$23.84,46,$1096.64,2023,enero,22
P-040,Japón,Limpieza,Skyla Pickering,$23.84,72,$1716.48,2023,enero,24
P-040,Japón,Limpieza,Skyla Pickering,$23.84,78,$1859.52,2023,marzo,13
P-040,Japón,Limpieza,Skyla Pickering,$23.84,84,$2002.56,2023,junio,27
P-040,Japón,Limpieza,Skyla Pickering,$23.84,88,$2097.92,2023,marzo,21
P-040,Japón,Limpieza,Tess Askew,$23.84,35,$834.40,2023,enero,26
P-040,Japón,Limpieza,Tess Askew,$23.84,45,$1072.80,2023,enero,2
P-040,Perú,Limpieza,Adaline Cox,$23.84,72,$1716.48,2023,marzo,31
P-040,Perú,Limpieza,Adaline Cox,$23.84,138,$3289.92,2023,febrero,10
P-040,Perú,Limpieza,Dayton Dinsmor,$23.84,63,$1501.92,2023,marzo,12
P-040,Perú,Limpieza,Jarrod Ives,$23.84,8,$190.72,2023,enero,30
P-040,Perú,Limpieza,Jarrod Ives,$23.84,39,$929.76,2023,junio,21
P-040,Perú,Limpieza,Jarrod Ives,$23.84,61,$1454.24,2023,febrero,23
P-040,Perú,Limpieza,Jarrod Ives,$23.84,76,$1811.84,2023,enero,22
P-040,Perú,Limpieza,Jarrod Ives,$23.84,91,$2169.44,2023,mayo,5
P-040,Perú,Limpieza,Oliver Lundberg,$23.84,125,$2980.00,2023,junio,6
P-040,Perú,Limpieza,Oswaldo Lancaster,$23.84,57,$1358.88,2023,mayo,5
P-040,Perú,Limpieza,Skyla Broomfield,$23.84,91,$2169.44,2023,enero,15
P-040,Perú,Limpieza,Skyla Pickering,$23.84,6,$143.04,2023,mayo,23
P-040,Perú,Limpieza,Tess Askew,$23.84,41,$977.44,2023,mayo,15
P-040,Perú,Limpieza,Tess Askew,$23.84,108,$2574.72,2023,marzo,18
P-040,Perú,Limpieza,Tess Askew,$23.84,122,$2908.48,2023,junio,4
P-040,Perú,Limpieza,Trystan Clough,$23.84,85,$2026.40,2023,mayo,8
P-040,USA,Limpieza,Adaline Cox,$23.84,32,$762.88,2023,enero,12
P-040,USA,Limpieza,Adaline Cox,$23.84,131,$3123.04,2023,junio,21
P-040,USA,Limpieza,Jarrod Ives,$23.84,60,$1430.40,2023,marzo,30
P-040,USA,Limpieza,Oliver Lundberg,$23.84,32,$762.88,2023,febrero,28
P-040,USA,Limpieza,Oliver Lundberg,$23.84,76,$1811.84,2023,mayo,20
P-040,USA,Limpieza,Oliver Lundberg,$23.84,145,$3456.80,2023,febrero,20
P-040,USA,Limpieza,Oswaldo Lancaster,$23.84,49,$1168.16,2023,abril,21
P-040,USA,Limpieza,Skyla Broomfield,$23.84,53,$1263.52,2023,marzo,23
P-040,USA,Limpieza,Skyla Broomfield,$23.84,130,$3099.20,2023,enero,4
P-040,USA,Limpieza,Skyla Broomfield,$23.84,148,$3528.32,2023,junio,2
P-040,USA,Limpieza,Skyla Pickering,$23.84,43,$1025.12,2023,junio,6
P-040,USA,Limpieza,Skyla Pickering,$23.84,44,$1048.96,2023,enero,10
P-040,USA,Limpieza,Skyla Pickering,$23.84,54,$1287.36,2023,mayo,4
P-040,USA,Limpieza,Trystan Clough,$23.84,37,$882.08,2023,febrero,12
P-040,USA,Limpieza,Trystan Clough,$23.84,59,$1406.56,2023,marzo,23
P-041,China,Comestibles,Dylan Ogilvie,$147.60,67,$9889.20,2023,enero,15
P-041,China,Comestibles,Dylan Ogilvie,$147.60,145,$21402.00,2023,abril,3
P-041,China,Comestibles,Jarrod Ives,$147.60,1,$147.60,2023,abril,24
P-041,China,Comestibles,Jarrod Ives,$147.60,37,$5461.20,2023,abril,2
P-041,China,Comestibles,Jarrod Ives,$147.60,144,$21254.40,2023,junio,9
P-041,China,Comestibles,Oliver Lundberg,$147.60,11,$1623.60,2023,mayo,3
P-041,China,Comestibles,Oliver Lundberg,$147.60,42,$6199.20,2023,abril,21
P-041,China,Comestibles,Oliver Lundberg,$147.60,54,$7970.40,2023,mayo,31
P-041,China,Comestibles,Oswaldo Lancaster,$147.60,134,$19778.40,2023,marzo,5
P-041,China,Comestibles,Skyla Broomfield,$147.60,54,$7970.40,2023,mayo,23
P-041,China,Comestibles,Skyla Broomfield,$147.60,121,$17859.60,2023,junio,12
P-041,China,Comestibles,Skyla Pickering,$147.60,124,$18302.40,2023,mayo,3
P-041,China,Comestibles,Skyla Pickering,$147.60,146,$21549.60,2023,abril,8
P-041,China,Comestibles,Tess Askew,$147.60,48,$7084.80,2023,marzo,20
P-041,China,Comestibles,Tess Askew,$147.60,93,$13726.80,2023,marzo,7
P-041,China,Comestibles,Tess Askew,$147.60,112,$16531.20,2023,mayo,13
P-041,China,Comestibles,Tess Askew,$147.60,124,$18302.40,2023,mayo,1
P-041,China,Comestibles,Tess Askew,$147.60,127,$18745.20,2023,febrero,26
P-041,China,Comestibles,Tess Askew,$147.60,134,$19778.40,2023,abril,30
P-041,China,Comestibles,Tess Askew,$147.60,138,$20368.80,2023,marzo,17
P-041,China,Comestibles,Trystan Clough,$147.60,108,$15940.80,2023,junio,10
P-041,Japón,Comestibles,Dayton Dinsmor,$147.60,94,$13874.40,2023,marzo,24
P-041,Japón,Comestibles,Dylan Ogilvie,$147.60,14,$2066.40,2023,febrero,28
P-041,Japón,Comestibles,Dylan Ogilvie,$147.60,98,$14464.80,2023,abril,2
P-041,Japón,Comestibles,Dylan Ogilvie,$147.60,102,$15055.20,2023,abril,28
P-041,Japón,Comestibles,Dylan Ogilvie,$147.60,144,$21254.40,2023,enero,19
P-041,Japón,Comestibles,Jarrod Ives,$147.60,56,$8265.60,2023,mayo,24
P-041,Japón,Comestibles,Oswaldo Lancaster,$147.60,70,$10332.00,2023,marzo,24
P-041,Japón,Comestibles,Skyla Broomfield,$147.60,63,$9298.80,2023,marzo,18
P-041,Japón,Comestibles,Skyla Broomfield,$147.60,114,$16826.40,2023,marzo,25
P-041,Japón,Comestibles,Skyla Broomfield,$147.60,127,$18745.20,2023,mayo,1
P-041,Japón,Comestibles,Skyla Broomfield,$147.60,150,$22140.00,2023,mayo,27
P-041,Japón,Comestibles,Tess Askew,$147.60,19,$2804.40,2023,marzo,3
P-041,Japón,Comestibles,Tess Askew,$147.60,41,$6051.60,2023,mayo,22
P-041,Perú,Comestibles,Adaline Cox,$147.60,62,$9151.20,2023,mayo,30
P-041,Perú,Comestibles,Adaline Cox,$147.60,116,$17121.60,2023,mayo,5
P-041,Perú,Comestibles,Dayton Dinsmor,$147.60,119,$17564.40,2023,marzo,2
P-041,Perú,Comestibles,Jarrod Ives,$147.60,2,$295.20,2023,mayo,20
P-041,Perú,Comestibles,Jarrod Ives,$147.60,55,$8118.00,2023,junio,2
P-041,Perú,Comestibles,Jarrod Ives,$147.60,92,$13579.20,2023,febrero,6
P-041,Perú,Comestibles,Jarrod Ives,$147.60,139,$20516.40,2023,abril,29
P-041,Perú,Comestibles,Oswaldo Lancaster,$147.60,39,$5756.40,2023,junio,8
P-041,Perú,Comestibles,Tess Askew,$147.60,33,$4870.80,2023,febrero,20
P-041,Perú,Comestibles,Trystan Clough,$147.60,98,$14464.80,2023,mayo,18
P-041,Perú,Comestibles,Trystan Clough,$147.60,113,$16678.80,2023,abril,3
P-041,USA,Comestibles,Adaline Cox,$147.60,55,$8118.00,2023,enero,14
P-041,USA,Comestibles,Dayton Dinsmor,$147.60,112,$16531.20,2023,mayo,26
P-041,USA,Comestibles,Dayton Dinsmor,$147.60,119,$17564.40,2023,abril,28
P-041,USA,Comestibles,Dylan Ogilvie,$147.60,53,$7822.80,2023,marzo,14
P-041,USA,Comestibles,Jarrod Ives,$147.60,129,$19040.40,2023,mayo,8
P-041,USA,Comestibles,Oliver Lundberg,$147.60,86,$12693.60,2023,mayo,3
P-041,USA,Comestibles,Oliver Lundberg,$147.60,93,$13726.80,2023,mayo,18
P-041,USA,Comestibles,Oswaldo Lancaster,$147.60,9,$1328.40,2023,enero,2
P-041,USA,Comestibles,Trystan Clough,$147.60,125,$18450.00,2023,junio,5
P-042,China,Ropa,Adaline Cox,$118.35,7,$828.45,2023,junio,30
P-042,China,Ropa,Adaline Cox,$118.35,77,$9112.95,2023,junio,11
P-042,China,Ropa,Adaline Cox,$118.35,84,$9941.40,2023,enero,30
P-042,China,Ropa,Dylan Ogilvie,$118.35,98,$11598.30,2023,marzo,16
P-042,China,Ropa,Dylan Ogilvie,$118.35,134,$15858.90,2023,marzo,2
P-042,China,Ropa,Dylan Ogilvie,$118.35,139,$16450.65,2023,mayo,23
P-042,China,Ropa,Jarrod Ives,$118.35,54,$6390.90,2023,marzo,2
P-042,China,Ropa,Jarrod Ives,$118.35,115,$13610.25,2023,junio,16
P-042,China,Ropa,Oliver Lundberg,$118.35,7,$828.45,2023,febrero,22
P-042,China,Ropa,Oliver Lundberg,$118.35,36,$4260.60,2023,abril,20
P-042,China,Ropa,Oliver Lundberg,$118.35,47,$5562.45,2023,enero,6
P-042,China,Ropa,Oswaldo Lancaster,$118.35,2,$236.70,2023,abril,20
P-042,China,Ropa,Oswaldo Lancaster,$118.35,12,$1420.20,2023,mayo,25
P-042,China,Ropa,Oswaldo Lancaster,$118.35,127,$15030.45,2023,marzo,27
P-042,China,Ropa,Skyla Broomfield,$118.35,74,$8757.90,2023,mayo,13
P-042,China,Ropa,Skyla Pickering,$118.35,63,$7456.05,2023,junio,23
P-042,China,Ropa,Skyla Pickering,$118.35,115,$13610.25,2023,marzo,14
P-042,China,Ropa,Tess Askew,$118.35,44,$5207.40,2023,mayo,12
P-042,China,Ropa,Tess Askew,$118.35,65,$7692.75,2023,marzo,24
P-042,China,Ropa,Trystan Clough,$118.35,114,$13491.90,2023,mayo,17
P-042,China,Ropa,Trystan Clough,$118.35,119,$14083.65,2023,abril,10
P-042,Japón,Ropa,Dayton Dinsmor,$118.35,19,$2248.65,2023,enero,16
P-042,Japón,Ropa,Dayton Dinsmor,$118.35,78,$9231.30,2023,marzo,26
P-042,Japón,Ropa,Dayton Dinsmor,$118.35,91,$10769.85,2023,mayo,1
P-042,Japón,Ropa,Jarrod Ives,$118.35,59,$6982.65,2023,marzo,22
P-042,Japón,Ropa,Jarrod Ives,$118.35,74,$8757.90,2023,mayo,2
P-042,Japón,Ropa,Jarrod Ives,$118.35,115,$13610.25,2023,marzo,6
P-042,Japón,Ropa,Oliver Lundberg,$118.35,48,$5680.80,2023,febrero,17
P-042,Japón,Ropa,Oliver Lundberg,$118.35,60,$7101.00,2023,junio,20
P-042,Japón,Ropa,Oliver Lundberg,$118.35,140,$16569.00,2023,enero,28
P-042,Japón,Ropa,Oswaldo Lancaster,$118.35,12,$1420.20,2023,marzo,25
P-042,Japón,Ropa,Skyla Broomfield,$118.35,3,$355.05,2023,marzo,12
P-042,Japón,Ropa,Skyla Pickering,$118.35,57,$6745.95,2023,febrero,27
P-042,Japón,Ropa,Skyla Pickering,$118.35,70,$8284.50,2023,marzo,22
P-042,Japón,Ropa,Tess Askew,$118.35,76,$8994.60,2023,marzo,14
P-042,Japón,Ropa,Trystan Clough,$118.35,43,$5089.05,2023,enero,16
P-042,Japón,Ropa,Trystan Clough,$118.35,76,$8994.60,2023,marzo,22
P-042,Japón,Ropa,Trystan Clough,$118.35,103,$12190.05,2023,febrero,3
P-042,Perú,Ropa,Jarrod Ives,$118.35,22,$2603.70,2023,febrero,28
P-042,Perú,Ropa,Oliver Lundberg,$118.35,122,$14438.70,2023,mayo,9
P-042,Perú,Ropa,Oswaldo Lancaster,$118.35,77,$9112.95,2023,febrero,1
P-042,Perú,Ropa,Oswaldo Lancaster,$118.35,92,$10888.20,2023,febrero,2
P-042,Perú,Ropa,Skyla Broomfield,$118.35,39,$4615.65,2023,marzo,23
P-042,Perú,Ropa,Skyla Pickering,$118.35,50,$5917.50,2023,abril,26
P-042,Perú,Ropa,Skyla Pickering,$118.35,74,$8757.90,2023,marzo,4
P-042,Perú,Ropa,Skyla Pickering,$118.35,102,$12071.70,2023,junio,2
P-042,Perú,Ropa,Tess Askew,$118.35,101,$11953.35,2023,mayo,1
P-042,Perú,Ropa,Tess Askew,$118.35,108,$12781.80,2023,mayo,18
P-042,Perú,Ropa,Trystan Clough,$118.35,115,$13610.25,2023,febrero,2
P-042,USA,Ropa,Adaline Cox,$118.35,25,$2958.75,2023,junio,11
P-042,USA,Ropa,Adaline Cox,$118.35,33,$3905.55,2023,febrero,15
P-042,USA,Ropa,Adaline Cox,$118.35,41,$4852.35,2023,febrero,27
P-042,USA,Ropa,Adaline Cox,$118.35,98,$11598.30,2023,febrero,11
P-042,USA,Ropa,Adaline Cox,$118.35,134,$15858.90,2023,abril,28
P-042,USA,Ropa,Dayton Dinsmor,$118.35,21,$2485.35,2023,febrero,20
P-042,USA,Ropa,Dylan Ogilvie,$118.35,117,$13846.95,2023,febrero,7
P-042,USA,Ropa,Dylan Ogilvie,$118.35,124,$14675.40,2023,abril,9
P-042,USA,Ropa,Dylan Ogilvie,$118.35,129,$15267.15,2023,marzo,7
P-042,USA,Ropa,Jarrod Ives,$118.35,13,$1538.55,2023,marzo,27
P-042,USA,Ropa,Jarrod Ives,$118.35,39,$4615.65,2023,febrero,22
P-042,USA,Ropa,Oswaldo Lancaster,$118.35,130,$15385.50,2023,febrero,1
P-042,USA,Ropa,Skyla Broomfield,$118.35,16,$1893.60,2023,mayo,7
P-042,USA,Ropa,Skyla Broomfield,$118.35,68,$8047.80,2023,enero,11
P-042,USA,Ropa,Skyla Pickering,$118.35,37,$4378.95,2023,marzo,30
P-042,USA,Ropa,Skyla Pickering,$118.35,150,$17752.50,2023,mayo,16
P-042,USA,Ropa,Tess Askew,$118.35,22,$2603.70,2023,mayo,8
P-042,USA,Ropa,Tess Askew,$118.35,91,$10769.85,2023,abril,19
P-042,USA,Ropa,Tess Askew,$118.35,100,$11835.00,2023,marzo,8
P-042,USA,Ropa,Tess Askew,$118.35,101,$11953.35,2023,mayo,19
P-042,USA,Ropa,Trystan Clough,$118.35,36,$4260.60,2023,mayo,21
P-043,China,Ropa,Adaline Cox,$38.91,18,$700.38,2023,abril,23
P-043,China,Ropa,Adaline Cox,$38.91,27,$1050.57,2023,febrero,8
P-043,China,Ropa,Adaline Cox,$38.91,69,$2684.79,2023,marzo,9
P-043,China,Ropa,Dayton Dinsmor,$38.91,23,$894.93,2023,abril,13
P-043,China,Ropa,Dayton Dinsmor,$38.91,40,$1556.40,2023,febrero,26
P-043,China,Ropa,Dayton Dinsmor,$38.91,72,$2801.52,2023,abril,4
P-043,China,Ropa,Dylan Ogilvie,$38.91,16,$622.56,2023,junio,14
P-043,China,Ropa,Jarrod Ives,$38.91,5,$194.55,2023,enero,19
P-043,China,Ropa,Jarrod Ives,$38.91,23,$894.93,2023,marzo,3
P-043,China,Ropa,Jarrod Ives,$38.91,102,$3968.82,2023,febrero,24
P-043,China,Ropa,Jarrod Ives,$38.91,119,$4630.29,2023,abril,18
P-043,China,Ropa,Oliver Lundberg,$38.91,117,$4552.47,2023,febrero,2
P-043,China,Ropa,Oswaldo Lancaster,$38.91,120,$4669.20,2023,febrero,16
P-043,China,Ropa,Skyla Broomfield,$38.91,92,$3579.72,2023,abril,13
P-043,China,Ropa,Skyla Broomfield,$38.91,131,$5097.21,2023,mayo,28
P-043,China,Ropa,Skyla Pickering,$38.91,19,$739.29,2023,mayo,19
P-043,China,Ropa,Tess Askew,$38.91,122,$4747.02,2023,enero,25
P-043,China,Ropa,Trystan Clough,$38.91,10,$389.10,2023,febrero,28
P-043,China,Ropa,Trystan Clough,$38.91,31,$1206.21,2023,enero,25
P-043,China,Ropa,Trystan Clough,$38.91,44,$1712.04,2023,marzo,21
P-043,Japón,Ropa,Dayton Dinsmor,$38.91,37,$1439.67,2023,febrero,25
P-043,Japón,Ropa,Dayton Dinsmor,$38.91,102,$3968.82,2023,marzo,18
P-043,Japón,Ropa,Dayton Dinsmor,$38.91,116,$4513.56,2023,abril,30
P-043,Japón,Ropa,Dayton Dinsmor,$38.91,150,$5836.50,2023,febrero,19
P-043,Japón,Ropa,Dylan Ogilvie,$38.91,99,$3852.09,2023,febrero,6
P-043,Japón,Ropa,Dylan Ogilvie,$38.91,110,$4280.10,2023,mayo,22
P-043,Japón,Ropa,Jarrod Ives,$38.91,14,$544.74,2023,febrero,23
P-043,Japón,Ropa,Oliver Lundberg,$38.91,3,$116.73,2023,enero,16
P-043,Japón,Ropa,Oswaldo Lancaster,$38.91,27,$1050.57,2023,mayo,1
P-043,Japón,Ropa,Oswaldo Lancaster,$38.91,108,$4202.28,2023,mayo,16
P-043,Japón,Ropa,Skyla Pickering,$38.91,14,$544.74,2023,junio,29
P-043,Japón,Ropa,Skyla Pickering,$38.91,68,$2645.88,2023,mayo,16
P-043,Japón,Ropa,Tess Askew,$38.91,20,$778.20,2023,junio,26
P-043,Perú,Ropa,Adaline Cox,$38.91,27,$1050.57,2023,enero,2
P-043,Perú,Ropa,Dayton Dinsmor,$38.91,13,$505.83,2023,enero,23
P-043,Perú,Ropa,Dayton Dinsmor,$38.91,94,$3657.54,2023,junio,23
P-043,Perú,Ropa,Dylan Ogilvie,$38.91,63,$2451.33,2023,enero,10
P-043,Perú,Ropa,Dylan Ogilvie,$38.91,100,$3891.00,2023,marzo,17
P-043,Perú,Ropa,Dylan Ogilvie,$38.91,123,$4785.93,2023,enero,10
P-043,Perú,Ropa,Jarrod Ives,$38.91,100,$3891.00,2023,mayo,10
P-043,Perú,Ropa,Jarrod Ives,$38.91,113,$4396.83,2023,febrero,27
P-043,Perú,Ropa,Jarrod Ives,$38.91,132,$5136.12,2023,mayo,10
P-043,Perú,Ropa,Jarrod Ives,$38.91,143,$5564.13,2023,enero,23
P-043,Perú,Ropa,Jarrod Ives,$38.91,147,$5719.77,2023,abril,14
P-043,Perú,Ropa,Oliver Lundberg,$38.91,49,$1906.59,2023,febrero,25
P-043,Perú,Ropa,Oswaldo Lancaster,$38.91,38,$1478.58,2023,marzo,24
P-043,Perú,Ropa,Skyla Broomfield,$38.91,1,$38.91,2023,abril,20
P-043,Perú,Ropa,Skyla Broomfield,$38.91,2,$77.82,2023,marzo,1
P-043,Perú,Ropa,Skyla Broomfield,$38.91,33,$1284.03,2023,mayo,4
P-043,Perú,Ropa,Skyla Pickering,$38.91,48,$1867.68,2023,marzo,25
P-043,Perú,Ropa,Skyla Pickering,$38.91,108,$4202.28,2023,enero,3
P-043,Perú,Ropa,Skyla Pickering,$38.91,148,$5758.68,2023,febrero,11
P-043,Perú,Ropa,Trystan Clough,$38.91,59,$2295.69,2023,febrero,18
P-043,USA,Ropa,Adaline Cox,$38.91,139,$5408.49,2023,enero,31
P-043,USA,Ropa,Dayton Dinsmor,$38.91,76,$2957.16,2023,mayo,9
P-043,USA,Ropa,Dayton Dinsmor,$38.91,117,$4552.47,2023,mayo,16
